order_id;profit;cargo;cargo_amount;vehicle_type;manhattan_dist;Year;Month;Day
0_735336_0;3159;Livestock;50;electrified railway locomotive;124;2013;4;13
2_735336_19;3176;Goods;190;ship;23;2013;4;13
0_735338_10;450;Iron Ore;25;road vehicle;29;2013;4;15
0_735338_40;3;Passengers;2;road vehicle;5;2013;4;15
1_735338_46;18;Passengers;10;road vehicle;5;2013;4;15
1_735340_37;690;Coal;25;road vehicle;39;2013;4;17
0_735341_62;12600;Grain;180;electrified railway locomotive;124;2013;4;18
1_735342_62;9;Passengers;4;road vehicle;6;2013;4;19
2_735342_65;11;Passengers;5;road vehicle;6;2013;4;19
0_735343_63;360;Wood;22;road vehicle;27;2013;4;20
2_735346_68;9;Passengers;5;road vehicle;5;2013;4;23
1_735347_11;12;Passengers;7;road vehicle;5;2013;4;24
0_735347_34;356;Grain;25;road vehicle;25;2013;4;24
0_735350_0;695;Coal;25;road vehicle;39;2013;4;27
0_735350_69;14;Passengers;10;road vehicle;4;2013;4;27
1_735351_18;20;Passengers;14;road vehicle;4;2013;4;28
0_735352_14;208;Livestock;16;road vehicle;25;2013;4;29
0_735353_38;533;Goods;18;road vehicle;40;2013;4;30
2_735354_13;2057;Mail;81;ship;46;2013;5;1
1_735354_22;3650;Goods;58;railway locomotive;85;2013;5;1
0_735355_10;360;Wood;22;road vehicle;27;2013;5;2
1_735356_25;9;Passengers;5;road vehicle;5;2013;5;3
0_735356_30;18;Passengers;10;road vehicle;5;2013;5;3
0_735360_46;11;Passengers;5;road vehicle;6;2013;5;7
1_735361_7;13;Passengers;6;road vehicle;6;2013;5;8
2_735362_39;2695;Mail;23;electrified railway locomotive;212;2013;5;9
0_735367_4;450;Iron Ore;25;road vehicle;29;2013;5;14
4_735371_64;7;Passengers;4;road vehicle;5;2013;5;18
1_735371_71;208;Livestock;16;road vehicle;25;2013;5;18
3_735372_6;18;Passengers;10;road vehicle;5;2013;5;19
0_735373_35;3657;Goods;58;railway locomotive;85;2013;5;20
1_735374_22;4492;Steel;40;railway locomotive;171;2013;5;21
5_735375_34;11441;Wood;117;monorail locomotive;161;2013;5;22
0_735375_47;355;Grain;25;road vehicle;25;2013;5;22
4_735376_30;21;Passengers;15;road vehicle;4;2013;5;23
0_735376_58;22;Passengers;16;road vehicle;4;2013;5;23
3_735376_64;360;Wood;22;road vehicle;27;2013;5;23
0_735377_15;363;Mail;22;ship;30;2013;5;24
1_735378_0;1842;Iron Ore;60;railway locomotive;50;2013;5;25
0_735379_57;695;Coal;25;road vehicle;39;2013;5;26
1_735380_56;534;Goods;18;road vehicle;40;2013;5;27
0_735382_41;360;Wood;22;road vehicle;27;2013;5;29
0_735384_56;6659;Steel;60;electrified railway locomotive;171;2013;5;31
1_735385_12;695;Coal;25;road vehicle;39;2013;6;1
1_735386_13;4110;Mail;31;aircraft;259;2013;6;2
0_735387_51;3142;Livestock;50;electrified railway locomotive;124;2013;6;3
1_735388_43;6094;Mail;52;electrified railway locomotive;212;2013;6;4
0_735388_72;27;Passengers;15;road vehicle;5;2013;6;4
1_735389_13;16;Passengers;9;road vehicle;5;2013;6;5
2_735389_21;12576;Grain;180;electrified railway locomotive;124;2013;6;5
0_735390_67;208;Livestock;16;road vehicle;25;2013;6;6
0_735393_55;450;Iron Ore;25;road vehicle;29;2013;6;9
1_735395_27;14094;Oil;350;ship;78;2013;6;11
1_735397_57;33;Passengers;15;road vehicle;6;2013;6;13
2_735398_1;26;Passengers;12;road vehicle;6;2013;6;14
0_735398_38;11331;Oil;117;monorail locomotive;242;2013;6;14
2_735402_53;18;Passengers;10;road vehicle;5;2013;6;18
0_735402_63;3584;Goods;58;railway locomotive;85;2013;6;18
1_735402_71;355;Grain;25;road vehicle;25;2013;6;18
3_735402_71;10;Passengers;6;road vehicle;5;2013;6;18
0_735404_21;360;Wood;22;road vehicle;27;2013;6;20
0_735407_3;21;Passengers;15;road vehicle;4;2013;6;23
1_735407_21;20;Passengers;14;road vehicle;4;2013;6;23
2_735408_0;535;Goods;18;road vehicle;40;2013;6;24
0_735408_32;360;Wood;22;road vehicle;27;2013;6;24
0_735409_63;208;Livestock;16;road vehicle;25;2013;6;25
0_735410_69;1738;Mail;63;ship;50;2013;6;26
0_735413_4;27;Passengers;15;road vehicle;5;2013;6;29
1_735413_21;25;Passengers;14;road vehicle;5;2013;6;29
0_735414_69;695;Coal;25;road vehicle;39;2013;6;30
2_735417_43;11;Passengers;5;road vehicle;6;2013;7;3
1_735417_60;13;Passengers;6;road vehicle;6;2013;7;3
0_735419_11;11441;Wood;117;monorail locomotive;161;2013;7;5
2_735420_32;450;Iron Ore;25;road vehicle;29;2013;7;6
1_735420_45;3614;Goods;58;railway locomotive;85;2013;7;6
2_735421_43;3;Passengers;2;road vehicle;5;2013;7;7
5_735421_46;9;Passengers;5;road vehicle;5;2013;7;7
0_735422_12;3034;Goods;190;ship;23;2013;7;8
4_735422_30;4571;Mail;39;electrified railway locomotive;212;2013;7;8
3_735423_2;1843;Iron Ore;60;railway locomotive;50;2013;7;9
1_735423_36;3173;Goods;190;ship;23;2013;7;9
2_735425_48;14;Passengers;10;road vehicle;4;2013;7;11
0_735425_63;8452;Mail;59;aircraft;259;2013;7;11
1_735425_67;20;Passengers;14;road vehicle;4;2013;7;11
3_735426_49;690;Coal;25;road vehicle;39;2013;7;12
0_735428_55;2864;Mail;20;aircraft;259;2013;7;14
0_735430_12;360;Wood;22;road vehicle;27;2013;7;16
2_735430_53;355;Grain;25;road vehicle;25;2013;7;16
3_735430_62;9;Passengers;5;road vehicle;5;2013;7;16
1_735431_2;3190;Livestock;50;electrified railway locomotive;124;2013;7;17
2_735431_23;14;Passengers;8;road vehicle;5;2013;7;17
0_735431_41;208;Livestock;16;road vehicle;25;2013;7;17
0_735434_23;360;Wood;22;road vehicle;27;2013;7;20
1_735435_39;2;Passengers;1;road vehicle;6;2013;7;21
0_735435_44;22;Passengers;10;road vehicle;6;2013;7;21
2_735436_31;1828;Mail;72;ship;46;2013;7;22
1_735439_27;5;Passengers;3;road vehicle;5;2013;7;25
2_735439_30;9;Passengers;5;road vehicle;5;2013;7;25
0_735440_35;12723;Grain;180;electrified railway locomotive;124;2013;7;26
0_735442_21;529;Goods;18;road vehicle;40;2013;7;28
1_735443_32;11;Passengers;8;road vehicle;4;2013;7;29
0_735443_51;15;Passengers;11;road vehicle;4;2013;7;29
0_735447_9;450;Iron Ore;25;road vehicle;29;2013;8;2
0_735448_46;9;Passengers;5;road vehicle;5;2013;8;3
2_735449_7;16;Passengers;9;road vehicle;5;2013;8;4
0_735450_7;695;Coal;25;road vehicle;39;2013;8;5
1_735450_35;14352;Oil;117;monorail locomotive;242;2013;8;5
0_735451_45;208;Livestock;16;road vehicle;25;2013;8;6
2_735452_49;3546;Goods;58;railway locomotive;85;2013;8;7
2_735453_28;17;Passengers;8;road vehicle;6;2013;8;8
1_735454_62;4591;Steel;40;railway locomotive;171;2013;8;9
2_735455_8;359;Grain;25;road vehicle;25;2013;8;10
4_735456_3;360;Wood;22;road vehicle;27;2013;8;11
3_735456_24;6329;Mail;54;electrified railway locomotive;212;2013;8;11
2_735457_14;16;Passengers;9;road vehicle;5;2013;8;12
0_735457_25;16567;Oil;350;ship;91;2013;8;12
2_735459_35;1287;Mail;26;ship;30;2013;8;14
1_735459_73;11441;Wood;117;monorail locomotive;161;2013;8;14
0_735460_25;3661;Goods;58;railway locomotive;85;2013;8;15
1_735460_54;7;Passengers;5;road vehicle;4;2013;8;15
2_735461_1;360;Wood;22;road vehicle;27;2013;8;16
0_735461_39;28;Passengers;20;road vehicle;4;2013;8;16
0_735463_43;696;Coal;25;road vehicle;39;2013;8;18
1_735466_33;3;Passengers;2;road vehicle;5;2013;8;21
2_735467_15;21;Passengers;12;road vehicle;5;2013;8;22
0_735468_4;1843;Iron Ore;60;railway locomotive;50;2013;8;23
1_735469_5;3663;Mail;29;aircraft;259;2013;8;24
0_735471_15;20;Passengers;9;road vehicle;6;2013;8;26
1_735473_49;533;Goods;18;road vehicle;40;2013;8;28
0_735473_60;450;Iron Ore;25;road vehicle;29;2013;8;28
1_735474_72;3;Passengers;2;road vehicle;5;2013;8;29
2_735475_21;18;Passengers;10;road vehicle;5;2013;8;30
0_735475_48;208;Livestock;16;road vehicle;25;2013;8;30
1_735477_57;3159;Livestock;50;electrified railway locomotive;124;2013;9;1
2_735478_57;7;Passengers;5;road vehicle;4;2013;9;2
0_735478_63;3174;Goods;190;ship;23;2013;9;2
1_735479_22;18;Passengers;13;road vehicle;4;2013;9;3
0_735481_68;360;Wood;22;road vehicle;27;2013;9;5
2_735482_35;356;Grain;25;road vehicle;25;2013;9;6
1_735483_34;6329;Mail;54;electrified railway locomotive;212;2013;9;7
2_735484_17;9;Passengers;5;road vehicle;5;2013;9;8
3_735484_52;18;Passengers;10;road vehicle;5;2013;9;8
0_735485_5;3172;Goods;190;ship;23;2013;9;9
1_735485_19;695;Coal;25;road vehicle;39;2013;9;9
0_735486_33;2014;Mail;73;ship;50;2013;9;10
1_735486_62;360;Wood;22;road vehicle;27;2013;9;10
3_735488_68;2;Passengers;1;road vehicle;6;2013;9;12
0_735488_73;22;Passengers;10;road vehicle;6;2013;9;12
2_735489_40;12536;Grain;180;electrified railway locomotive;124;2013;9;13
1_735490_49;6583;Steel;60;electrified railway locomotive;171;2013;9;14
0_735492_44;1393;Mail;10;aircraft;259;2013;9;16
1_735492_56;7;Passengers;4;road vehicle;5;2013;9;16
0_735493_17;10;Passengers;6;road vehicle;5;2013;9;17
0_735494_44;208;Livestock;16;road vehicle;25;2013;9;18
1_735497_11;14;Passengers;10;road vehicle;4;2013;9;21
0_735497_50;27;Passengers;19;road vehicle;4;2013;9;21
1_735498_55;695;Coal;25;road vehicle;39;2013;9;22
0_735502_29;12859;Oil;117;monorail locomotive;242;2013;9;26
2_735502_44;9;Passengers;5;road vehicle;5;2013;9;26
1_735502_53;11441;Wood;117;monorail locomotive;161;2013;9;26
0_735503_26;27;Passengers;15;road vehicle;5;2013;9;27
0_735506_21;450;Iron Ore;25;road vehicle;29;2013;9;30
1_735507_26;22;Passengers;10;road vehicle;6;2013;10;1
0_735507_59;360;Wood;22;road vehicle;27;2013;10;1
2_735508_1;529;Goods;18;road vehicle;40;2013;10;2
0_735510_17;355;Grain;25;road vehicle;25;2013;10;4
5_735511_9;5;Passengers;3;road vehicle;5;2013;10;5
6_735511_32;18;Passengers;10;road vehicle;5;2013;10;5
0_735511_37;7919;Mail;74;aircraft;259;2013;10;5
1_735511_52;7969;Mail;68;electrified railway locomotive;212;2013;10;5
4_735511_55;1702;Mail;67;ship;46;2013;10;5
2_735512_69;1846;Iron Ore;60;railway locomotive;50;2013;10;6
3_735513_26;3554;Goods;58;railway locomotive;85;2013;10;7
1_735514_71;208;Livestock;16;road vehicle;25;2013;10;8
0_735515_19;3559;Goods;58;railway locomotive;85;2013;10;9
1_735515_38;14;Passengers;10;road vehicle;4;2013;10;9
2_735516_3;27;Passengers;19;road vehicle;4;2013;10;10
0_735519_1;360;Wood;22;road vehicle;27;2013;10;13
0_735520_31;695;Coal;25;road vehicle;39;2013;10;14
0_735520_71;5;Passengers;3;road vehicle;5;2013;10;14
1_735521_33;18;Passengers;10;road vehicle;5;2013;10;15
2_735525_53;20;Passengers;9;road vehicle;6;2013;10;19
0_735526_13;14310;Oil;350;ship;78;2013;10;20
1_735526_30;3154;Livestock;50;electrified railway locomotive;124;2013;10;20
0_735529_36;3;Passengers;2;road vehicle;5;2013;10;23
1_735529_59;18;Passengers;10;road vehicle;5;2013;10;23
0_735532_20;6589;Mail;46;aircraft;259;2013;10;26
2_735533_43;10;Passengers;7;road vehicle;4;2013;10;27
1_735533_60;21;Passengers;15;road vehicle;4;2013;10;27
0_735533_67;695;Coal;25;road vehicle;39;2013;10;27
2_735534_54;208;Livestock;16;road vehicle;25;2013;10;28
1_735535_15;450;Iron Ore;25;road vehicle;29;2013;10;29
0_735536_36;533;Goods;18;road vehicle;40;2013;10;30
0_735537_64;360;Wood;22;road vehicle;27;2013;10;31
1_735538_10;355;Grain;25;road vehicle;25;2013;11;1
2_735539_50;18;Passengers;10;road vehicle;5;2013;11;2
3_735540_43;1089;Mail;22;ship;30;2013;11;3
1_735540_62;4336;Mail;37;electrified railway locomotive;212;2013;11;3
0_735541_23;12522;Grain;180;electrified railway locomotive;124;2013;11;4
2_735543_41;11441;Wood;117;monorail locomotive;161;2013;11;6
1_735545_62;14;Passengers;8;road vehicle;5;2013;11;8
0_735546_34;360;Wood;22;road vehicle;27;2013;11;9
0_735547_45;28;Passengers;13;road vehicle;6;2013;11;10
5_735552_34;27;Passengers;15;road vehicle;5;2013;11;15
1_735553_23;4516;Steel;40;railway locomotive;171;2013;11;16
6_735553_41;2;Passengers;1;road vehicle;6;2013;11;16
0_735553_41;3112;Goods;190;ship;23;2013;11;16
5_735553_50;208;Livestock;16;road vehicle;25;2013;11;16
3_735553_53;17180;Passengers;175;aircraft;259;2013;11;16
4_735554_24;3630;Goods;58;railway locomotive;85;2013;11;17
2_735554_33;1849;Iron Ore;60;railway locomotive;50;2013;11;17
0_735557_26;695;Coal;25;road vehicle;39;2013;11;20
1_735557_71;9;Passengers;5;road vehicle;5;2013;11;20
0_735559_44;52;Passengers;37;road vehicle;4;2013;11;22
1_735561_66;450;Iron Ore;25;road vehicle;29;2013;11;24
1_735562_73;27;Passengers;19;road vehicle;4;2013;11;25
0_735563_0;3626;Goods;58;railway locomotive;85;2013;11;26
2_735563_54;533;Goods;18;road vehicle;40;2013;11;26
0_735565_21;360;Wood;22;road vehicle;27;2013;11;28
1_735565_34;355;Grain;25;road vehicle;25;2013;11;28
0_735567_24;46;Passengers;26;road vehicle;5;2013;11;30
1_735567_39;2097;Mail;76;ship;50;2013;11;30
0_735567_54;1;Passengers;1;road vehicle;5;2013;11;30
2_735567_73;8087;Mail;69;electrified railway locomotive;212;2013;11;30
1_735569_5;695;Coal;25;road vehicle;39;2013;12;2
0_735571_19;3162;Livestock;50;electrified railway locomotive;124;2013;12;4
4_735572_8;11;Passengers;5;road vehicle;6;2013;12;5
1_735572_27;360;Wood;22;road vehicle;27;2013;12;5
0_735572_46;208;Livestock;16;road vehicle;25;2013;12;5
2_735572_46;28;Passengers;13;road vehicle;6;2013;12;5
1_735576_29;1;Passengers;1;road vehicle;5;2013;12;9
2_735576_51;18;Passengers;10;road vehicle;5;2013;12;9
0_735577_67;17140;Oil;350;ship;91;2013;12;10
0_735580_67;6668;Steel;60;electrified railway locomotive;171;2013;12;13
2_735581_45;27;Passengers;19;road vehicle;4;2013;12;14
1_735581_63;35;Passengers;25;road vehicle;4;2013;12;14
0_735587_23;10;Passengers;6;road vehicle;5;2013;12;20
1_735587_38;18;Passengers;10;road vehicle;5;2013;12;20
2_735588_43;450;Iron Ore;25;road vehicle;29;2013;12;21
0_735590_25;6483;Mail;63;aircraft;259;2013;12;23
3_735590_72;533;Goods;18;road vehicle;40;2013;12;23
1_735591_12;360;Wood;22;road vehicle;27;2013;12;24
1_735591_39;11;Passengers;5;road vehicle;6;2013;12;24
3_735591_54;9;Passengers;4;road vehicle;6;2013;12;24
0_735592_38;695;Coal;25;road vehicle;39;2013;12;25
1_735593_16;356;Grain;25;road vehicle;25;2013;12;26
3_735593_23;2082;Mail;82;ship;46;2013;12;26
2_735593_49;11441;Wood;117;monorail locomotive;161;2013;12;26
0_735594_4;208;Livestock;16;road vehicle;25;2013;12;27
4_735595_44;9;Passengers;5;road vehicle;5;2013;12;28
3_735595_62;10;Passengers;6;road vehicle;5;2013;12;28
1_735597_50;3584;Goods;58;railway locomotive;85;2013;12;30
0_735598_1;11258;Oil;117;monorail locomotive;242;2013;12;31
6_735598_20;360;Wood;22;road vehicle;27;2013;12;31
2_735598_26;12411;Grain;180;electrified railway locomotive;124;2013;12;31
4_735598_38;4219;Mail;36;electrified railway locomotive;212;2013;12;31
5_735599_33;2981;Goods;190;ship;23;2014;1;1
3_735599_35;1843;Iron Ore;60;railway locomotive;50;2014;1;1
0_735600_56;24;Passengers;17;road vehicle;4;2014;1;2
1_735600_56;28;Passengers;20;road vehicle;4;2014;1;2
0_735603_28;3186;Goods;190;ship;23;2014;1;5
0_735604_21;5134;Mail;37;aircraft;259;2014;1;6
1_735606_16;18;Passengers;10;road vehicle;5;2014;1;8
2_735606_31;16;Passengers;9;road vehicle;5;2014;1;8
0_735608_25;3657;Goods;58;railway locomotive;85;2014;1;10
0_735610_32;11;Passengers;5;road vehicle;6;2014;1;12
1_735610_47;9;Passengers;4;road vehicle;6;2014;1;12
0_735612_1;690;Coal;25;road vehicle;39;2014;1;14
0_735614_8;208;Livestock;16;road vehicle;25;2014;1;16
2_735614_37;9;Passengers;5;road vehicle;5;2014;1;16
0_735614_55;16;Passengers;9;road vehicle;5;2014;1;16
1_735615_20;450;Iron Ore;25;road vehicle;29;2014;1;17
1_735616_25;1386;Mail;28;ship;30;2014;1;18
0_735617_3;360;Wood;22;road vehicle;27;2014;1;19
2_735618_59;3199;Livestock;50;electrified railway locomotive;124;2014;1;20
1_735619_49;21;Passengers;15;road vehicle;4;2014;1;21
0_735620_15;32;Passengers;23;road vehicle;4;2014;1;22
0_735622_52;532;Goods;18;road vehicle;40;2014;1;24
0_735624_13;360;Wood;22;road vehicle;27;2014;1;26
1_735625_49;7735;Mail;66;electrified railway locomotive;212;2014;1;27
0_735625_49;10;Passengers;6;road vehicle;5;2014;1;27
2_735626_10;23;Passengers;13;road vehicle;5;2014;1;28
0_735627_50;695;Coal;25;road vehicle;39;2014;1;29
2_735630_26;2;Passengers;1;road vehicle;6;2014;2;1
0_735630_28;351;Grain;25;road vehicle;25;2014;2;1
1_735630_31;22;Passengers;10;road vehicle;6;2014;2;1
2_735633_32;208;Livestock;16;road vehicle;25;2014;2;4
1_735634_1;4473;Steel;40;railway locomotive;171;2014;2;5
2_735634_14;9;Passengers;5;road vehicle;5;2014;2;5
0_735634_37;11441;Wood;117;monorail locomotive;161;2014;2;5
1_735634_49;18;Passengers;10;road vehicle;5;2014;2;5
2_735638_73;20;Passengers;14;road vehicle;4;2014;2;9
1_735639_8;28;Passengers;20;road vehicle;4;2014;2;10
4_735640_58;6903;Steel;60;electrified railway locomotive;171;2014;2;11
3_735640_68;17680;Passengers;180;aircraft;259;2014;2;11
0_735640_73;1853;Iron Ore;60;railway locomotive;50;2014;2;11
1_735641_71;450;Iron Ore;25;road vehicle;29;2014;2;12
0_735642_68;360;Wood;22;road vehicle;27;2014;2;13
0_735644_2;9;Passengers;5;road vehicle;5;2014;2;15
2_735644_33;18;Passengers;10;road vehicle;5;2014;2;15
0_735645_35;7449;Mail;52;aircraft;259;2014;2;16
1_735646_43;3550;Goods;58;railway locomotive;85;2014;2;17
0_735648_56;12523;Grain;180;electrified railway locomotive;124;2014;2;19
3_735648_58;22;Passengers;10;road vehicle;6;2014;2;19
1_735648_69;695;Coal;25;road vehicle;39;2014;2;19
0_735649_70;536;Goods;18;road vehicle;40;2014;2;20
2_735649_72;14357;Oil;117;monorail locomotive;242;2014;2;20
1_735652_41;5;Passengers;3;road vehicle;5;2014;2;23
2_735652_63;18;Passengers;10;road vehicle;5;2014;2;23
3_735653_43;208;Livestock;16;road vehicle;25;2014;2;24
1_735653_61;1628;Mail;59;ship;50;2014;2;24
2_735655_4;357;Grain;25;road vehicle;25;2014;2;26
0_735655_70;14378;Oil;350;ship;78;2014;2;26
2_735656_69;14;Passengers;10;road vehicle;4;2014;2;27
0_735657_35;25;Passengers;18;road vehicle;4;2014;2;28
1_735658_5;3586;Goods;58;railway locomotive;85;2014;3;1
0_735658_66;360;Wood;22;road vehicle;27;2014;3;1
2_735659_24;4922;Mail;42;electrified railway locomotive;212;2014;3;2
0_735662_62;695;Coal;25;road vehicle;39;2014;3;5
2_735662_69;14;Passengers;8;road vehicle;5;2014;3;5
3_735663_30;27;Passengers;15;road vehicle;5;2014;3;6
1_735664_54;3160;Livestock;50;electrified railway locomotive;124;2014;3;7
0_735667_51;22;Passengers;10;road vehicle;6;2014;3;10
1_735668_48;450;Iron Ore;25;road vehicle;29;2014;3;11
0_735671_34;9;Passengers;5;road vehicle;5;2014;3;14
1_735672_2;21;Passengers;12;road vehicle;5;2014;3;15
2_735673_70;208;Livestock;16;road vehicle;25;2014;3;16
1_735674_68;3109;Goods;190;ship;23;2014;3;17
0_735675_25;11441;Wood;117;monorail locomotive;161;2014;3;18
2_735675_62;360;Wood;22;road vehicle;27;2014;3;18
1_735676_48;17;Passengers;12;road vehicle;4;2014;3;19
2_735677_14;533;Goods;18;road vehicle;40;2014;3;20
0_735677_34;36;Passengers;26;road vehicle;4;2014;3;20
0_735680_26;3186;Goods;190;ship;23;2014;3;23
2_735680_54;6718;Mail;61;aircraft;259;2014;3;23
3_735681_21;2108;Mail;83;ship;46;2014;3;24
1_735682_27;1860;Iron Ore;60;railway locomotive;50;2014;3;25
0_735682_28;1;Passengers;1;road vehicle;5;2014;3;25
2_735683_9;27;Passengers;15;road vehicle;5;2014;3;26
0_735684_7;695;Coal;25;road vehicle;39;2014;3;27
1_735684_57;360;Wood;22;road vehicle;27;2014;3;27
0_735687_50;24;Passengers;11;road vehicle;6;2014;3;30
1_735690_37;352;Grain;25;road vehicle;25;2014;4;2
0_735691_0;3624;Goods;58;railway locomotive;85;2014;4;3
1_735691_35;18;Passengers;10;road vehicle;5;2014;4;3
1_735693_20;208;Livestock;16;road vehicle;25;2014;4;5
0_735693_68;8087;Mail;69;electrified railway locomotive;212;2014;4;5
1_735695_61;17;Passengers;12;road vehicle;4;2014;4;7
0_735696_27;35;Passengers;25;road vehicle;4;2014;4;8
1_735697_42;450;Iron Ore;25;road vehicle;29;2014;4;9
0_735699_52;3657;Goods;58;railway locomotive;85;2014;4;11
2_735700_38;12508;Grain;180;electrified railway locomotive;124;2014;4;12
0_735701_55;360;Wood;22;road vehicle;27;2014;4;13
1_735701_66;12936;Oil;117;monorail locomotive;242;2014;4;13
3_735704_12;17150;Oil;350;ship;91;2014;4;16
0_735704_32;533;Goods;18;road vehicle;40;2014;4;16
1_735704_43;1533;Mail;31;ship;30;2014;4;16
0_735706_67;695;Coal;25;road vehicle;39;2014;4;18
0_735707_63;9;Passengers;5;road vehicle;5;2014;4;19
0_735708_63;19;Passengers;11;road vehicle;5;2014;4;20
1_735709_42;3176;Livestock;50;electrified railway locomotive;124;2014;4;21
0_735712_14;360;Wood;22;road vehicle;27;2014;4;24
0_735713_31;208;Livestock;16;road vehicle;25;2014;4;25
0_735716_48;33;Passengers;15;road vehicle;6;2014;4;28
1_735717_53;356;Grain;25;road vehicle;25;2014;4;29
0_735719_19;695;Coal;25;road vehicle;39;2014;5;1
1_735721_41;23;Passengers;13;road vehicle;5;2014;5;3
4_735722_0;5643;Mail;41;aircraft;259;2014;5;4
2_735722_70;17896;Passengers;180;aircraft;259;2014;5;4
3_735723_5;5508;Mail;47;electrified railway locomotive;212;2014;5;5
1_735724_19;450;Iron Ore;25;road vehicle;29;2014;5;6
0_735724_29;11441;Wood;117;monorail locomotive;161;2014;5;6
1_735725_65;20;Passengers;14;road vehicle;4;2014;5;7
0_735726_38;42;Passengers;30;road vehicle;4;2014;5;8
1_735729_14;360;Wood;22;road vehicle;27;2014;5;11
2_735730_31;3184;Goods;190;ship;23;2014;5;12
3_735730_34;4500;Steel;40;railway locomotive;171;2014;5;12
0_735730_67;1835;Iron Ore;60;railway locomotive;50;2014;5;12
2_735731_50;533;Goods;18;road vehicle;40;2014;5;13
3_735731_65;2346;Mail;85;ship;50;2014;5;13
0_735732_27;208;Livestock;16;road vehicle;25;2014;5;14
2_735732_39;19;Passengers;11;road vehicle;5;2014;5;14
1_735732_64;3154;Goods;190;ship;23;2014;5;14
3_735733_21;45;Passengers;25;road vehicle;5;2014;5;15
0_735734_56;6740;Steel;60;electrified railway locomotive;171;2014;5;16
4_735734_58;3616;Goods;58;railway locomotive;85;2014;5;16
